,ID,mangaid,subfind_id,ifusize,redshift,lambda_r,star_axis,gas_axis,pa_offset,stel_qual,stel_feature,halpha_qual,halpha_feature
2676,TNG100-399267-IFU-127,1-338600,399267,127,0.08623464886619625,0.1996088839314166,302.0,271.0,31.0,0,0,1,0
2677,TNG100-511748-IFU-19,1-43272,511748,19,0.07312276830600087,0.619913572050921,115.0,82.5,32.5,1,0,1,0
2678,TNG100-271732-IFU-19,1-584598,271732,19,0.05964309182553217,0.29816586037819004,20.0,67.0,47.0,1,0,1,0
2679,TNG100-76091-IFU-37,1-338250,76091,37,0.06064803257360984,0.46965584529742604,129.0,,,2,0,0,0
2680,TNG100-523639-IFU-37,1-338523,523639,37,0.06266596709341747,0.6265757225254658,330.0,16.0,46.0,2,0,1,0
2681,TNG100-429041-IFU-61,1-43374,429041,61,0.09079916297823737,0.7307190356762834,201.0,200.0,1.0,2,0,2,0
2682,TNG100-464422-IFU-127,1-338559,464422,127,0.08379864753172253,0.7281443334606635,331.5,345.0,13.5,2,0,2,0
2683,TNG100-158849-IFU-127,1-338555,158849,127,0.03849122039703665,0.22371813936674945,11.5,,,1,0,0,0
2684,TNG100-403261-IFU-19,1-548221,403261,19,0.12570790292794856,0.20852327261254905,350.5,321.5,29.0,1,0,1,0
2685,TNG100-671118-IFU-37,1-378715,671118,37,0.015597080983852204,0.287224203703983,340.0,74.5,94.5,0,0,1,0
2686,TNG100-613692-IFU-61,1-378681,613692,61,0.04003403283662822,0.7580216219810072,314.0,319.0,5.0,2,0,2,0
2687,TNG100-592302-IFU-61,1-548200,592302,61,0.037950037456148916,0.4310642837586839,134.0,190.0,56.0,2,0,1,0
2688,TNG100-535900-IFU-91,1-351572,535900,91,0.044176232252086535,0.8354346801110593,207.5,220.0,12.5,2,0,2,0
2689,TNG100-351071-IFU-127,1-351596,351071,127,0.09721368646257866,0.14912530394619575,215.0,190.0,25.0,1,0,2,0
2690,TNG100-451693-IFU-19,1-351566,451693,19,0.04404677949241643,0.06541587810123949,99.5,75.0,24.5,1,0,1,0
2691,TNG100-31371-IFU-37,1-378394,31371,37,0.06417052228875443,0.7474435052573642,169.0,,,2,0,0,0
2692,TNG100-17214-IFU-37,1-351478,17214,37,0.0406218427520115,0.13288291599004784,161.0,39.5,121.5,1,0,1,0
2693,TNG100-418911-IFU-61,1-378401,418911,61,0.05506303695246397,0.7839136305682254,262.5,267.5,5.0,2,0,2,0
2694,TNG100-660983-IFU-61,1-548199,660983,61,0.03742873425132113,0.5338280851385337,32.0,196.5,164.5,2,0,2,0
2695,TNG100-452279-IFU-61,1-351628,452279,61,0.10699892305589533,0.7358105334852094,104.5,118.0,13.5,2,0,2,0
2696,TNG100-492392-IFU-61,1-351506,492392,61,0.055748415795213384,0.7748320078295219,213.0,214.5,1.5,2,0,2,0
2697,TNG100-197120-IFU-91,1-351622,197120,91,0.0309899506480572,0.694367428116255,281.5,276.0,5.5,2,0,2,0
2698,TNG100-459517-IFU-91,1-392976,459517,91,0.033093709010065066,0.33420981828998075,300.0,318.5,18.5,2,0,2,0
2699,TNG100-460527-IFU-127,1-274366,460527,127,0.02711997327437891,0.8864641336073099,153.0,151.0,2.0,2,0,2,0
2700,TNG100-69549-IFU-127,1-274244,69549,127,0.04315196264303663,0.3468077506643918,50.0,,,0,0,0,0
2701,TNG100-108016-IFU-127,1-608586,108016,127,0.09421982915674644,0.2571892098598001,311.5,4.5,53.0,1,0,0,0
2702,TNG100-486186-IFU-19,1-392972,486186,19,0.08225795475090557,0.2470082530786829,91.5,94.0,2.5,2,0,2,0
2703,TNG100-369789-IFU-61,1-273933,369789,61,0.10305652282376786,0.5348066724094246,346.5,2.5,16.0,2,0,2,2
2704,TNG100-575774-IFU-61,1-273861,575774,61,0.048393239836288036,0.8308228540458996,97.0,95.5,1.5,2,0,2,0
2705,TNG100-675899-IFU-91,1-392010,675899,91,0.015776383124079817,0.8812355871699528,160.5,164.5,4.0,1,0,1,0
2706,TNG100-620699-IFU-127,1-392862,620699,127,0.0390178841644272,0.7128055588076423,329.5,336.0,6.5,1,0,1,0
2707,TNG100-220579-IFU-19,1-274368,220579,19,0.03641991275812004,0.6316220925976951,267.5,,,2,0,0,0
2708,TNG100-96596-IFU-37,1-392956,96596,37,0.034761432151079075,0.19007949546864106,128.0,,,1,0,0,0
2709,TNG100-239249-IFU-37,1-547744,239249,37,0.030663958752007326,0.7019922572767113,188.5,182.0,6.5,2,0,2,0
2710,TNG100-426243-IFU-37,1-392988,426243,37,0.039305987720375635,0.5071110535487983,80.5,286.5,154.0,1,0,1,0
2711,TNG100-594757-IFU-61,1-394404,594757,61,0.036230329238270575,0.517365869406551,334.0,339.0,5.0,1,0,1,0
2712,TNG100-33-IFU-61,1-392067,33,61,0.038924984250305085,0.5984965460877136,120.5,,,2,0,0,0
2713,TNG100-503393-IFU-127,1-274226,503393,127,0.035407776533740803,0.3778445904445668,148.0,174.0,26.0,2,0,2,0
2714,TNG100-627975-IFU-127,1-594602,627975,127,0.032261088860239234,0.8699500368296978,343.0,353.5,10.5,1,0,1,0
2715,TNG100-542510-IFU-127,1-634138,542510,127,0.0360389301342381,0.8024680960959616,204.0,180.5,23.5,1,0,1,0
2716,TNG100-96543-IFU-19,1-95112,96543,19,0.028736019512934623,0.18682842995516674,129.5,,,1,0,0,0
2717,TNG100-69567-IFU-19,1-135641,69567,19,0.029350267334112494,0.13665818019106496,4.0,,,1,0,0,0
2718,TNG100-532043-IFU-37,1-135383,532043,37,0.024656381059085145,0.5417483949684754,55.5,37.0,18.5,1,0,1,0
2719,TNG100-327413-IFU-37,1-135657,327413,37,0.03490153892008863,0.2662717786685985,221.5,283.5,62.0,0,0,1,0
2720,TNG100-484113-IFU-37,1-135794,484113,37,0.04966421737132732,0.4601456917966194,301.0,334.0,33.0,1,0,0,0
2721,TNG100-60795-IFU-37,1-210700,60795,37,0.018617470269699017,0.3190088864676603,302.0,,,1,0,0,0
2722,TNG100-359334-IFU-61,1-95092,359334,61,0.08201277805445317,0.07290923103898582,272.5,318.0,45.5,1,0,0,0
2723,TNG100-131053-IFU-61,1-95159,131053,61,0.05217370621699253,0.6626223097488543,340.0,,,1,0,0,0
2724,TNG100-504065-IFU-91,1-95093,504065,91,0.04679382629241573,0.613580037940668,137.5,153.0,15.5,2,0,2,0
2725,TNG100-177741-IFU-91,1-135517,177741,91,0.027228468365098683,0.5165193630911993,139.5,,,2,0,0,0
2726,TNG100-483421-IFU-127,1-135372,483421,127,0.06279205576636128,0.7843462015826922,290.5,277.0,13.5,2,0,2,0
2727,TNG100-492223-IFU-127,1-135679,492223,127,0.06253599140386303,0.7730558410636358,189.5,190.5,1.0,2,0,2,0
2728,TNG100-345253-IFU-19,1-95111,345253,19,0.02416059869552534,0.4775577430419099,56.5,74.5,18.0,2,0,2,0
2729,TNG100-41678-IFU-19,1-135371,41678,19,0.037962972762194416,0.5176088574002747,293.0,,,2,0,0,0
2730,TNG100-165732-IFU-37,1-594641,165732,37,0.06008855279875973,0.4941551620436209,289.0,299.5,10.5,2,0,1,0
2731,TNG100-31428-IFU-37,1-245082,31428,37,0.043698668756780384,0.20570792599750928,283.5,,,1,0,0,0
2732,TNG100-356907-IFU-37,1-245054,356907,37,0.0626190264488486,0.5970284151471946,103.0,,,1,0,0,0
2733,TNG100-371705-IFU-61,1-245089,371705,61,0.0435487441641841,0.16868349226413254,75.0,185.0,110.0,0,0,0,0
2734,TNG100-634317-IFU-91,1-245456,634317,91,0.02587224785468705,0.6687730625132681,331.0,339.0,8.0,1,0,1,0
2735,TNG100-412442-IFU-91,1-245404,412442,91,0.0693943887460584,0.2602594615678507,38.0,347.0,51.0,1,0,0,0
2736,TNG100-538557-IFU-127,1-245405,538557,127,0.056087616770379684,0.8281455036071278,10.5,17.0,6.5,2,0,2,0
2737,TNG100-222292-IFU-19,1-197287,222292,19,0.026470503098421333,0.0914872566263331,319.5,162.5,157.0,0,0,1,0
2738,TNG100-577665-IFU-37,1-245458,577665,37,0.041284461713413344,0.6008252675733868,182.0,166.0,16.0,2,0,2,0
2739,TNG100-613319-IFU-37,1-245555,613319,37,0.024450856786397787,0.6602761294483459,185.5,196.0,10.5,2,0,2,0
2740,TNG100-655720-IFU-37,1-197218,655720,37,0.029557989803518005,0.5111130159385233,358.0,333.0,25.0,2,0,2,0
2741,TNG100-459020-IFU-61,1-245451,459020,61,0.042137068591532434,0.5730175393974469,70.5,51.5,19.0,2,0,2,0
2742,TNG100-635212-IFU-91,1-197063,635212,91,0.03991540767731193,0.8443902532478931,67.0,66.5,0.5,2,0,2,0
2743,TNG100-536222-IFU-91,1-245101,536222,91,0.03640857525673498,0.7783171365905004,26.0,23.5,2.5,2,0,2,0
2744,TNG100-452841-IFU-127,1-245774,452841,127,0.03957435353839368,0.8164858041285016,275.5,274.5,1.0,1,0,1,0
2745,TNG100-557979-IFU-127,1-629057,557979,127,0.023457365357787127,0.7947616791012521,199.5,197.0,2.5,2,0,2,0
2746,TNG100-369368-IFU-127,1-197045,369368,127,0.048867655172064935,0.7069548917557947,111.0,112.0,1.0,2,0,2,0
2747,TNG100-41677-IFU-19,1-246442,41677,19,0.04729966550042672,0.5218824346530305,208.0,,,2,0,0,0
2748,TNG100-95-IFU-37,1-207982,95,37,0.03309553954778103,0.7049464774527432,14.5,7.5,7.0,2,0,2,0
2749,TNG100-673243-IFU-61,1-207943,673243,61,0.030682527826474182,0.8216167648808048,317.5,319.5,2.0,2,0,2,0
2750,TNG100-384539-IFU-61,1-207914,384539,61,0.031080373398379036,0.59835003795062,274.0,291.5,17.5,2,0,2,0
2751,TNG100-131065-IFU-61,1-576333,131065,61,0.047780979138939986,0.6641643103543119,208.0,,,2,0,0,0
2752,TNG100-448111-IFU-91,1-207925,448111,91,0.06968819443660497,0.6254675947594162,70.5,75.5,5.0,2,0,2,0
2753,TNG100-204238-IFU-127,1-208393,204238,127,0.07779547817187807,0.32612903085848605,136.0,,,1,0,0,0
2754,TNG100-632168-IFU-127,1-246203,632168,127,0.03233262383945837,0.7091834214818711,332.5,,,2,0,0,0
2755,TNG100-491735-IFU-127,1-207984,491735,127,0.06287189110639947,0.4494274903898088,281.5,283.0,1.5,2,0,2,0
2756,TNG100-204253-IFU-19,1-631680,204253,19,0.02916339919114955,0.5686546686665104,75.0,,,2,0,0,0
2757,TNG100-88705-IFU-19,1-246212,88705,19,0.029254044892013945,0.5180040938761364,14.0,,,2,0,0,0
2758,TNG100-449201-IFU-37,1-246437,449201,37,0.08345611989410331,0.7132852854657007,126.5,134.0,7.5,2,0,2,0
2759,TNG100-41602-IFU-61,1-246470,41602,61,0.04834790470802197,0.5913399283244389,19.5,,,2,0,0,0
2760,TNG100-591953-IFU-91,1-246216,591953,91,0.024398682795976047,0.7652635110281865,209.0,216.5,7.5,2,0,2,0
2761,TNG100-451504-IFU-127,1-631640,451504,127,0.04104293952880509,0.7735714121648417,310.0,302.5,7.5,2,0,2,0
